Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County
Parkers 35,-81.074692,32.019634,5300 Skidaway Rd,,Savannah,GA,31404,5934,CHATHAM
Pritam Bp,-81.168015,32.122124,5316 Augusta Rd,,Savannah,GA,31408,1618,CHATHAM
CVS Pharmacy 5520,-81.109138,32.027912,5401 Abercorn St,,Savannah,GA,31405,6901,CHATHAM
Akshar Foodmart,-81.066513,32.016598,5402 La Roche Ave,,Savannah,GA,31406,2352,CHATHAM
Enson Market,-81.109802,32.026783,5501 Abercorn St,,Savannah,GA,31405,6911,CHATHAM
Circle K 1869,-81.169861,32.126755,5520 Highway 21,,Savannah,GA,31408,,CHATHAM
The Fresh Market 065,-81.109863,32.024082,5525 Abercorn St,,Savannah,GA,31405,,CHATHAM
Warrens Seafood,-81.308037,32.017914,560 Fort Argyle Rd,,Savannah,GA,31419,9235,CHATHAM
The Spot,-81.218925,32.034691,5652 Ogeechee Rd,,Savannah,GA,31405,9500,CHATHAM
Pump N Go,-81.220276,32.030067,5663 Ogeechee Rd,,Savannah,GA,31405,9508,CHATHAM
CVS PHARMACY 6369,-81.221046,32.029808,5690 Ogeechee Rd,,Savannah,GA,31405,9500,CHATHAM
Walgreens 10635,-81.221664,32.028854,5701 Ogeechee Rd,,Savannah,GA,31405,9505,CHATHAM
KROGER 645,-81.225639,32.027138,5720 Ogeechee Rd,,Savannah,GA,31405,9503,CHATHAM
Parker's 78,-81.253395,31.998306,5906 Ogeechee Rd,,Savannah,GA,31419,9527,CHATHAM
DollarTree 809,-81.253899,31.997976,5911 Ogeechee Rd,,Savannah,GA,31419,8901,CHATHAM
Family Dollar 426,-81.10939,32.029163,60 E de Renne Ave,,Savannah,GA,31405,6712,CHATHAM
Walmart Supercenter 635,-81.256927,31.997808,6000 Ogeechee Rd,,Savannah,GA,31419,9544,CHATHAM
Murphy USA 7798,-81.257301,31.998291,6004 Ogeechee Rd.,,Savannah,GA,31419,,CHATHAM
La Guadalupana Grocery,-81.26049,31.996868,6009 Ogeechee Rd,,Savannah,GA,31419,8902,CHATHAM
OGEECHEE MEAT MARKET,-81.260788,31.996719,6011 Ogeechee Rd,,Savannah,GA,31419,8902,CHATHAM
Family Dollar 9019,-81.100739,32.070267,610 Martin Luther King Jr Blvd,,Savannah,GA,31401,5506,CHATHAM
Shivashrey Store Inc,-81.100899,32.069702,634 Martin Luther King Jr Blvd,,Savannah,GA,31401,5506,CHATHAM
Dollar General 20159,-81.100113,32.009151,6719 Waters Ave,,Savannah,GA,31406,2717,CHATHAM
Savannah Convenience Inc.,-81.101212,32.007015,6827 Waters Ave,,Savannah,GA,31406,2759,CHATHAM
KROGER 460,-81.097649,31.957258,7 Diamond Cswy,,Savannah,GA,31406,7416,CHATHAM
Walgreens 2171,-81.097443,32.025368,700 E Derenne Ave,,Savannah,GA,31405,6716,CHATHAM
Yash Food Mart,-81.108742,32.059296,701 W 37th St,,Savannah,GA,31415,8405,CHATHAM
Kwik Way Food,-81.149361,32.091805,702 US Highway 80 W,,Savannah,GA,31408,3112,CHATHAM
Family Dollar 315,-81.083794,32.072212,702 Wheaton St,,Savannah,GA,31401,5122,CHATHAM
3G,-81.084061,32.071648,703 Wheaton St,,Savannah,GA,31401,5121,CHATHAM
Viet Huong Oriental Market,-81.108932,32.00964,7044 Hodgson Memorial Dr,,Savannah,GA,31406,2529,CHATHAM
Al Madinneh Halal Meat & Grocery Market,-81.109024,32.009304,7064 Hodgson Memorial Dr,,Savannah,GA,31406,2529,CHATHAM
Okey Tropical Market,-81.109009,32.00935,7082 Hodgson Memorial Dr,,Savannah,GA,31406,2529,CHATHAM
CVS Pharmacy 4257,-81.100708,32.010246,712 Stephenson Ave,,Savannah,GA,31405,5975,CHATHAM
Chevron,-81.114693,32.010803,7203 Abercorn St,,Savannah,GA,31406,2407,CHATHAM
DollarTree 8166,-81.073845,31.98695,7360 Skidaway Rd,,Savannah,GA,31406,4533,CHATHAM
Sunoco Food Mart,-81.074646,31.985933,7361 Skidaway Rd,,Savannah,GA,31406,4280,CHATHAM
Nouria 7406 Waters Avenue 600,-81.101242,32.004055,7406 Waters Ave,,Savannah,GA,31406,3805,CHATHAM
Ms & Mh Enterprise Llc,-81.061592,32.057926,750 Pennsylvania Ave,,Savannah,GA,31404,1857,CHATHAM
DollarTree 372,-81.119087,32.004784,7805 Abercorn St Ext,,Savannah,GA,31406,,CHATHAM
Katyan 1,-81.104218,31.998827,8001 Waters Ave,,Savannah,GA,31406,4927,CHATHAM
Dollar General 25535,-81.124352,32.002308,8108 Abercorn St,,Savannah,GA,31406,3476,CHATHAM
Papa Murphy's Pizza GA009,-81.096077,32.025543,830 E Derenne Ave,,Savannah,GA,31405,6717,CHATHAM
Om Foodmart,-81.121811,31.998592,8408 White Bluff Rd,,Savannah,GA,31406,3411,CHATHAM
Hunter AAF Commissary 325,-81.123657,32.025406,89 Haley Ave,,Savannah,GA,31409,5007,CHATHAM
GX Gas Express Market,-81.123711,31.996307,8900 White Bluff Rd,,Savannah,GA,31406,4604,CHATHAM
FOOD LION 1181,-81.124748,31.996008,8914 White Bluff Rd,,Savannah,GA,31406,4604,CHATHAM
Jasmine Foodmart,-81.123306,31.996733,9602 White Bluff Rd,,Savannah,GA,31406,4656,CHATHAM
Nouria 9801 Ferguson Avenue 1353,-81.097672,31.959707,9801 Ferguson Ave,,Savannah,GA,31406,8514,CHATHAM
Publix 1489,-81.04982,31.940884,6 Westridge Rd,,Skidaway,GA,31411,2952,CHATHAM
Cuevas Mexican Store,-80.855042,32.019829,1105 Hwy 80,Ste E,Tybee Island,GA,31328,9771,CHATHAM
Tybee Market,-80.847221,31.998755,1111 Butler Ave,,Tybee Island,GA,31328,9754,CHATHAM
Nouria 1264 Highway 80 East 828,-80.859467,32.019688,1264 Hwy 80,,Tybee Island,GA,31328,9772,CHATHAM
Chu's 102,-80.849892,31.992247,1603 Inlet Ave,,Tybee Island,GA,31328,9653,CHATHAM
Chu's 101,-80.842896,32.012527,304 1st St,,Tybee Island,GA,31328,8753,CHATHAM
Chu's Convenience Mart 121,-80.848083,32.016182,725 1st Street,,Tybee Island,GA,31328,,CHATHAM
Cusseta Travel Center 84,-84.790512,32.306225,159 Ga Hwy 520,,Cusseta,GA,31805,,CHATTAHOOCHEE
DOLLAR GENERAL 8353,-84.784309,32.302025,175 Highway 520,,Cusseta,GA,31805,0147,CHATTAHOOCHEE
Borderline Quick Stop,-85.44632,34.345589,10895 Highway 114,,Lyerly,GA,30730,5007,CHATTOOGA
Lyerly Food Mart,-85.406212,34.404892,6138 Highway 114,,Lyerly,GA,30730,3048,CHATTOOGA
Dollar General 13562,-85.406815,34.404316,6190 Highway 114,,Lyerly,GA,30730,3049,CHATTOOGA
Bj's Food Mart #4 1,-85.406937,34.40369,6230 Highway 114,,Lyerly,GA,30730,3049,CHATTOOGA
Dollar General 31451,-85.511353,34.527599,12347 Highway 48,,Menlo,GA,30731,6241,CHATTOOGA
Lucky's Supermarket,-85.474777,34.482964,7880 Highway 48,,Menlo,GA,30731,6337,CHATTOOGA
Dollar General 9740,-85.478729,34.483929,8077 Highway 48,,Menlo,GA,30731,6445,CHATTOOGA
Family Dollar 178,-85.346786,34.482445,10205 Commerce St,,Summerville,GA,30747,1416,CHATTOOGA
DOLLAR GENERAL 2001,-85.34314,34.48761,10551 Commerce St,,Summerville,GA,30747,1488,CHATTOOGA
Circle K 2723658,-85.34034,34.4921,10935 Commerce St,,Summerville,GA,30747,1478,CHATTOOGA
DollarTree 4562,-85.33654,34.493805,11190 Highway 27,,Summerville,GA,30747,2032,CHATTOOGA
Grocery Outlet 40,-85.332375,34.498638,11610 Highway 27,,Summerville,GA,30747,5873,CHATTOOGA
Corner Store,-85.324501,34.509239,12449 Highway 27,,Summerville,GA,30747,5896,CHATTOOGA
DOLLAR GENERAL 10130,-85.352425,34.473633,356 Highway 114,,Summerville,GA,30747,1552,CHATTOOGA
Circle K 2723521,-85.359665,34.467308,406 Lyerly St,,Summerville,GA,30747,,CHATTOOGA
INGLES MARKETS 416,-85.353661,34.471493,416 Highway 114,,Summerville,GA,30747,1590,CHATTOOGA
Gore Food Mart,-85.268402,34.465984,4326 Highway 27,,Summerville,GA,30747,6710,CHATTOOGA
Dollar General 18333,-85.268608,34.466408,49 Gore Subligna Rd,,Summerville,GA,30747,6608,CHATTOOGA
Esther Manor Farmers' Market NAFMNP,-85.342171,34.482327,50 Eleanor Ave,,Summerville,GA,30747,1898,CHATTOOGA
Wright's Meat Processing Inc.,-85.213013,34.529877,5677 Gore Subligna Rd,,Summerville,GA,30747,6626,CHATTOOGA
Subligna Food Mart,-85.188004,34.559856,8140 Gore Subligna Rd,,Summerville,GA,30747,6637,CHATTOOGA
Wildlife Quick Stop,-85.333405,34.46587,8647 Highway 27,,Summerville,GA,30747,6011,CHATTOOGA
George's Kwik Service,-85.33844,34.492138,959 Highland Ave,,Summerville,GA,30747,1928,CHATTOOGA
CVS Pharmacy 4582,-85.349289,34.477184,9849 Rome Blvd,,Summerville,GA,30747,1585,CHATTOOGA
B&b Market,-85.292923,34.567497,11 Ridgeway Dr,,Trion,GA,30753,5001,CHATTOOGA
Bulldog Food Mart,-85.328796,34.53944,1135 Trion Teloga Rd,,Trion,GA,30753,1365,CHATTOOGA
Murphy USA 7816,-85.314125,34.520458,13425 Highway 27,,Trion,GA,30753,1549,CHATTOOGA
Walmart S/C 756,-85.313431,34.521152,13427 Highway 27,,Trion,GA,30753,1549,CHATTOOGA
Gb & T Food Mart,-85.310219,34.523922,13746 Highway 27,,Trion,GA,30753,1534,CHATTOOGA
DOLLAR GENERAL 2521,-85.306885,34.53212,14368 Old Highway 27,,Trion,GA,30753,,CHATTOOGA
Benny's 2,-85.294167,34.547329,15582 Highway 27,,Trion,GA,30753,5100,CHATTOOGA
Dollar General 17119,-85.239746,34.629951,21 Highway 151 Spur,,Trion,GA,30753,1949,CHATTOOGA
Mountain View Grocery,-85.281166,34.549999,925 Mountain View Rd,,Trion,GA,30753,5267,CHATTOOGA
Supermercado La Villa,-84.586853,34.088425,6158 HWY 92,,ACWORTH,GA,30102,,CHEROKEE
Race Trac 538,-84.655083,34.082661,1135 Highway 92,,Acworth,GA,30102,2085,CHEROKEE
QuikTrip 1777,-84.654465,34.082485,1138 Highway 92,,Acworth,GA,30102,2032,CHEROKEE
Circle M Food Shop 60,-84.655136,34.083847,1265 Highway 92,,Acworth,GA,30102,2088,CHEROKEE
MAPCO Express Inc. 3509,-84.586235,34.120041,1430 Kellogg Creek Rd,,Acworth,GA,30102,1405,CHEROKEE
Laxami Mai,-84.642372,34.096447,2385 Highway 92,Old,Acworth,GA,30102,1506,CHEROKEE
CVS Pharmacy 2105,-84.614197,34.092178,4595 Highway 92,,Acworth,GA,30102,2233,CHEROKEE
Holiday Food Mart Inc,-84.612556,34.091076,4620 Highway 92,,Acworth,GA,30102,2234,CHEROKEE
Circle K #148,-84.628975,34.098251,550 Cherokee Pkwy,,Acworth,GA,30102,,CHEROKEE
Food Depot 39,-84.574265,34.085861,5530 Bells Ferry Rd,A,Acworth,GA,30102,,CHEROKEE
Chevron Extra Mile 001,-84.581932,34.096638,5900 Bells Ferry Rd,,Acworth,GA,30102,1411,CHEROKEE
6045 Hwy 92 Llc,-84.588707,34.088478,6045 Highway 92,,Acworth,GA,30102,2300,CHEROKEE
QUIKTRIP 793,-84.583565,34.08847,6090 Highway 92,,Acworth,GA,30102,2312,CHEROKEE
KROGER 291,-84.58548,34.090244,6199 Highway 92,Ste 176,Acworth,GA,30102,2346,CHEROKEE
La Villa Panaderia,-84.580383,34.089123,6501 Highway 92,Ste 100,Acworth,GA,30102,2999,CHEROKEE
Collins Corner,-84.585419,34.105499,6646 Allatoona Gateway,,Acworth,GA,30102,,CHEROKEE
Dollar General 6256,-84.37796,34.353897,10150 BALL GROUND HWY,,BALL GROUND,GA,30107,,CHEROKEE
Ball Ground Chevron,-84.381828,34.340805,3005 Canton Hwy,,Ball Ground,GA,30107,2569,CHEROKEE
Wilkes Meat Market Of Ball Ground,-84.386391,34.331207,8302 Ball Ground Hwy,,Ball Ground,GA,30107,3963,CHEROKEE
PUBLIX 1248,-84.503189,34.271187,15 LAUREL CANYON VILLAGE CIRCLE,SUITE 118,CANTON,GA,30114,,CHEROKEE
Walgreens 9981,-84.509155,34.190907,101 Prominence Point Pkwy,,Canton,GA,30114,9009,CHEROKEE
Riverstone Food Mart,-84.493477,34.243675,101 Riverstone Pkwy,,Canton,GA,30114,2449,CHEROKEE
INGLES MARKETS 96,-84.491158,34.243862,104 Riverstone Pkwy,,Canton,GA,30114,2448,CHEROKEE
19th Hole Chevron,-84.538589,34.191837,10490 Bells Ferry Rd,,Canton,GA,30114,9581,CHEROKEE
Dollar General 23135,-84.524178,34.20575,105 Providence Walk Dr,,Canton,GA,30114,8565,CHEROKEE
Western Way Station,-84.471191,34.221153,111 Mountain Vista Blvd,Unit B,Canton,GA,30115,,CHEROKEE
DOLLAR GENERAL 6740,-84.306671,34.248035,11351 Cumming Hwy,,Canton,GA,30115,8113,CHEROKEE
WALGREEN'S 07340,-84.494514,34.243923,120 Marietta Hwy,,Canton,GA,30114,2303,CHEROKEE
PUBLIX 1064,-84.511375,34.191978,120 Prominence Point Pkwy,,Canton,GA,30114,9008,CHEROKEE
PUBLIX 0042,-84.291054,34.238914,12424 Cumming Hwy,,Canton,GA,30115,7778,CHEROKEE
CVS Pharmacy 7273,-84.494438,34.243046,129 Marietta Hwy,,Canton,GA,30114,2304,CHEROKEE
PUBLIX 624,-84.476974,34.252243,1451 Riverstone Pkwy,,Canton,GA,30114,5624,CHEROKEE
Race Trac 543,-84.470978,34.252804,1465 Riverstone Pkwy,,Canton,GA,30114,5612,CHEROKEE
Teddy's Market Canton,-84.509697,34.189533,149 Prominence Point Pkwy,,Canton,GA,30114,9009,CHEROKEE
QuikTrip 1714,-84.470169,34.252525,1490 Riverstone Pkwy,,Canton,GA,30114,5605,CHEROKEE
DollarTree 6727,-84.509636,34.188915,151 Prominence Point Pkwy,,Canton,GA,30114,,CHEROKEE
Walmart 518,-84.461296,34.255424,1550 Riverstone Pkwy,,Canton,GA,30114,2889,CHEROKEE
Murphy Express 8801,-84.469498,34.252739,1556 Riverstone Pkwy,,Canton,GA,30114,2818,CHEROKEE
Welcome Foods,-84.50219,34.223686,1666 Marietta Hwy,,Canton,GA,30114,3633,CHEROKEE
Costa De Jalisco- Canton,-84.504921,34.223343,1750 Marietta Hwy,Ste 140,Canton,GA,30114,3994,CHEROKEE
DOLLAR GENERAL 1280,-84.504921,34.223343,1750 Marietta Hwy,Ste 170,Canton,GA,30114,8388,CHEROKEE
Sunrise Market 101,-84.506676,34.203087,180 Butterworth Rd,,Canton,GA,30114,8358,CHEROKEE
Tienda y Carniceria Mi Pueblo,-84.489395,34.244164,180 Riverstone Pkwy,Ste 120,Canton,GA,30114,6404,CHEROKEE
Dollar General 23645,-84.459885,34.236061,1810 Cumming Highway,,Canton,GA,30114,,CHEROKEE
Dollar General 6891,-84.464859,34.220459,1883 Hickory Flat Hwy,,Canton,GA,30115,1304,CHEROKEE
RaceTrac 2331,-84.457924,34.23748,2017 Cumming Blvd,,Canton,GA,30114,,CHEROKEE
Target Store 2476,-84.457176,34.234177,2022 Cumming Hwy,,Canton,GA,30114,8071,CHEROKEE
Pj's Hop-In,-84.504341,34.180641,2240 Holly Springs Pkwy,,Canton,GA,30115,9079,CHEROKEE
DollarTree 4553,-84.454056,34.238979,2243 Cumming Hwy,Ste 104,Canton,GA,30115,,CHEROKEE
Clayton Food Store,-84.487518,34.330357,3421 Land Rd,,Canton,GA,30114,4715,CHEROKEE
Shell Food Mart,-84.508827,34.198875,3550 Marietta Hwy,Ste A,Canton,GA,30114,8307,CHEROKEE
Chevron At Canton,-84.491203,34.228893,370 Marietta Rd,,Canton,GA,30114,3723,CHEROKEE
Publix 0694,-84.54985,34.178066,3760 Sixes Rd,Ste 110,Canton,GA,30114,,CHEROKEE
CVS Pharmacy 2470,-84.550461,34.178619,3785 Sixes Rd,,Canton,GA,30114,7809,CHEROKEE
KROGER 402,-84.507629,34.19313,4045 Marietta Hwy,,Canton,GA,30114,8317,CHEROKEE
Knox Bridge Foods,-84.591988,34.209564,4230 Knox Bridge Hwy,,Canton,GA,30114,6526,CHEROKEE
TIENDA Y CARNICERIA RAMIREZ,-84.493393,34.227783,551 Marietta Rd,,Canton,GA,30114,3728,CHEROKEE
ALDI 45,-84.485878,34.2458,553 Riverstone Pkwy,,Canton,GA,30114,5222,CHEROKEE
DollarTree 763,-84.485596,34.245842,555 Riverstone Pkwy,,Canton,GA,30114,5222,CHEROKEE
Union Hill Valero,-84.377472,34.197624,5963 Union Hill Rd,,Canton,GA,30115,6802,CHEROKEE
WALGREEN 7396,-84.420952,34.176895,6111 Hickory Flat Hwy,,Canton,GA,30115,7253,CHEROKEE
CVS Pharmacy 7888,-84.420044,34.176495,6120 Hickory Flat Hwy,,Canton,GA,30115,7252,CHEROKEE
Publix 711,-84.417633,34.175507,6175 Hickory Flat Hwy,Ste 140,Canton,GA,30115,7210,CHEROKEE
Kroger 680,-84.416611,34.17144,6766 Hickory Flat Hwy,,Canton,GA,30115,9224,CHEROKEE
Macedonia Food Store Inc,-84.379372,34.248123,6929 Cumming Hwy,,Canton,GA,30115,2963,CHEROKEE
Racetrac 2582 2582,-84.360687,34.253433,7984 Cumming Hwy,,Canton,GA,30115,3029,CHEROKEE
KROGER 408,-84.358147,34.252625,8020 Cumming Hwy,,Canton,GA,30115,9337,CHEROKEE
Kwik Serv #18,-84.359787,34.254749,8023 Cumming Hwy,,Canton,GA,30115,9380,CHEROKEE
Tienda La Encantada,-84.49485,34.254017,863 Waleska Rd,Ste A,Canton,GA,30114,2220,CHEROKEE
Race Trac 75,-84.507507,34.220741,9664 Knox Bridge Hwy,,Canton,GA,30114,3991,CHEROKEE
Walmart Supercenter 5814,-84.503922,34.181496,2200 Holly Springs Pkwy,,Holly Springs,GA,30115,9079,CHEROKEE
QUIKTRIP 781,-84.510857,34.143848,4865 Holly Springs Pkwy,,Holly Springs,GA,30188,,CHEROKEE
Racetrac 2502,-84.519379,34.149605,901 Sixes Rd,,Holly Springs,GA,30114,,CHEROKEE
KROGER 463,-84.555717,34.112034,2295 TOWNE LAKE PKWY,,WOODSTOCK,GA,30189,,CHEROKEE
Waleska Super Thrift,-84.549889,34.314575,6839 Reinhardt College Pkwy,,Waleska,GA,30183,3279,CHEROKEE
Dollar General 10225,-84.549545,34.315006,6882 Reinhardt College Pkwy,,Waleska,GA,30183,3266,CHEROKEE
Mt Olive Crossing LLC,-84.635658,34.219803,298 Mount Olive Church Ln NE,,White,GA,30184,3203,CHEROKEE
Ramirez Mini Market,-84.522362,34.075596,10350 Main St,Ste 120,Woodstock,GA,30188,3984,CHEROKEE
BJ's Membership Club 146,-84.541992,34.081493,105 Long Dr,,Woodstock,GA,30189,3766,CHEROKEE
La Villita Bonita Llc,-84.516602,34.100914,106 Arnold Mill Rd,Ste B,Woodstock,GA,30188,5018,CHEROKEE
Costco Wholesale 1295,-84.516083,34.119888,113 Lincoln St,,Woodstock,GA,30188,7800,CHEROKEE
KROGER 419,-84.486,34.086575,12050 Highway 92,Ste 112,Woodstock,GA,30188,4287,CHEROKEE
Walgreens 17077,-84.485153,34.088764,12075 Highway 92,,Woodstock,GA,30188,4499,CHEROKEE
Flash Foods LLC 2745095,-84.48391,34.087788,12155 Highway 92,,Woodstock,GA,30188,4298,CHEROKEE
PUBLIX 636,-84.483498,34.088169,12165 Highway 92,,Woodstock,GA,30188,4298,CHEROKEE
Walmart S/C 575,-84.479286,34.087143,12182 Highway 92,,Woodstock,GA,30188,4481,CHEROKEE
DollarTree 484,-84.479195,34.08709,12184 Highway 92,Ste 100,Woodstock,GA,30188,5400,CHEROKEE
Trefoil Gardens,-84.551598,34.093246,122 Bascomb Dr,,Woodstock,GA,30189,3542,CHEROKEE
TARGET STORE T-1780,-84.54657,34.0853,140 Woodstock Square Ave,,Woodstock,GA,30189,6500,CHEROKEE
Sprouts Farmers Market 523,-84.540245,34.104404,1430 Towne Lake Pkwy,,Woodstock,GA,30189,1581,CHEROKEE
QUIKTRIP 779,-84.542351,34.105247,1470 Towne Lake Pkwy,,Woodstock,GA,30189,7070,CHEROKEE
Race Trac 147,-84.498711,34.085171,155 Hames Rd,,Woodstock,GA,30188,4304,CHEROKEE
CVS PHARMACY 2236,-84.544685,34.106106,1600 Town Lake Parkway,,Woodstock,GA,30189,,CHEROKEE
ALDI 74069 74069,-84.469933,34.08839,200 W Village Dr,,Woodstock,GA,30188,5132,CHEROKEE
ALDI 76042,-84.567154,34.113213,2014 Eagle Drive,,Woodstock,GA,30189,,CHEROKEE
Arnoldmill Chevron,-84.508484,34.101364,238 Arnold Mill Rd,,Woodstock,GA,30188,5543,CHEROKEE
Sunoco Food Mart,-84.504547,34.103462,256 Arnold Mill Rd,,Woodstock,GA,30188,4197,CHEROKEE
PUBLIX 463,-84.571136,34.126766,4403 Towne Lake Pkwy,,Woodstock,GA,30189,8132,CHEROKEE
RaceTrac 2388,-84.521225,34.135704,443 Rope Mill Rd,,Woodstock,GA,30188,,CHEROKEE
Woodstock Chevron,-84.585091,34.128292,5195 Towne Lake Pkwy,,Woodstock,GA,30189,8179,CHEROKEE
KROGER STORE 430,-84.50502,34.140495,5339 Old Highway 5,,Woodstock,GA,30188,2431,CHEROKEE
Publix 880,-84.498001,34.134163,6236 Holly Spring Pkwy,,Woodstock,GA,30188,2426,CHEROKEE
DollarTree 7390,-84.497787,34.130272,6238 Old Highway 5,Ste C1,Woodstock,GA,30188,7811,CHEROKEE
Bells Ferry Valero,-84.581161,34.111629,6410 Bells Ferry Rd,,Woodstock,GA,30189,8175,CHEROKEE
Lidl 1415,-84.581795,34.11124,6421 Bells Ferry Rd,,Woodstock,GA,30189,2317,CHEROKEE
DollarTree 1309,-84.580795,34.113457,6424 Bells Ferry Rd,Ste 130,Woodstock,GA,30189,8269,CHEROKEE
Walmart Supercenter 5275,-84.582642,34.114281,6435 Bells Ferry Rd,,Woodstock,GA,30189,2317,CHEROKEE
Townlake Texaco,-84.586388,34.121521,6511 Bells Ferry Rd,,Woodstock,GA,30189,5552,CHEROKEE
Dollar General 22718,-84.587433,34.139816,6719 Bells Ferry Rd,Ste 100,Woodstock,GA,30189,1410,CHEROKEE
Welcome Foodmart,-84.590065,34.147163,6742 Bells Ferry Rd,,Woodstock,GA,30189,1411,CHEROKEE
Race Trac 80,-84.554405,34.084591,7944 Highway 92,,Woodstock,GA,30189,5232,CHEROKEE
Chevron Food Mart,-84.532738,34.101818,875 Towne Lake Pkwy,,Woodstock,GA,30189,1570,CHEROKEE
H&m Food Mart,-84.53801,34.084812,9068 Highway 92,,Woodstock,GA,30189,3649,CHEROKEE
DollarTree 7680,-84.39399,34.141445,9105 Hickory Flat Hwy,,Woodstock,GA,30188,5683,CHEROKEE
Mainstreet Chevron,-84.520264,34.093449,9114 Main St,,Woodstock,GA,30188,3721,CHEROKEE
Supermarket Las Pinitas LLC,-84.393051,34.137264,9411 Hickory Flat Hwy,,Woodstock,GA,30188,5698,CHEROKEE
Sam's Club 8158,-84.519524,34.088058,9464 Main St,,Woodstock,GA,30188,3715,CHEROKEE
Walgreens 9749,-84.535431,34.102131,950 Towne Lake Pkwy,,Woodstock,GA,30189,1601,CHEROKEE
9595 Mainstreet Llc,-84.518799,34.086292,9595 Main St,,Woodstock,GA,30188,3730,CHEROKEE
DOLLAR GENERAL 8073,-84.519325,34.084351,9740 Main St,Ste 150,Woodstock,GA,30188,3940,CHEROKEE
DollarTree 9751,-84.520439,34.084202,9740 Main St,Ste 170 - 194,Woodstock,GA,30188,3900,CHEROKEE
Mi Favorita,-84.519325,34.084179,9740 Main St,Ste 294,Woodstock,GA,30188,3966,CHEROKEE
QUIKTRIP 801,-84.527481,34.086327,9765 Highway 92,,Woodstock,GA,30188,3842,CHEROKEE
KROGER 435,-83.447128,33.914639,1720 EPPS BRIDGE RD,,ATHENS,GA,30606,,CLARKE
KROGER ST0RE 428,-83.409142,33.946648,191 ALPS RD,,ATHENS,GA,30606,,CLARKE
PUBLIX 451,-83.456184,33.939217,3620 ATLANTA HIGHWAY,,ATHENS,GA,30606,,CLARKE
Prince Market,-83.381248,33.960438,100 Prince Avenue,Suite 205,Athens,GA,30601,,CLARKE
Murphy USA 6788,-83.443192,33.919506,1031 Jordan Dr,,Athens,GA,30606,6162,CLARKE
Magic Smoke Groceries & Lotto,-83.394508,33.947292,1041 Baxter St,,Athens,GA,30606,3707,CLARKE
Aldi 76003,-83.337059,33.926609,1055 Gaines School Rd,Ste 104,Athens,GA,30605,3164,CLARKE
Orient Mart,-83.337051,33.926601,1055 Gaines School Rd,Ste 108,Athens,GA,30605,3164,CLARKE
Los Amigos Supermercado Llc,-83.391678,33.97319,109 Rowe Rd,,Athens,GA,30601,1851,CLARKE
On The Way,-83.402184,33.945812,1097 Baxter St,,Athens,GA,30606,6397,CLARKE
Walgreens 7134,-83.409813,33.950829,110 Hawthorne Ave,,Athens,GA,30606,2814,CLARKE
Lara Food Mart,-83.324661,33.997921,1112 Hull Rd,,Athens,GA,30601,3902,CLARKE
DOLLAR GENERAL 14048,-83.391106,33.954193,1125 W Broad St,,Athens,GA,30606,3049,CLARKE
Ila Food & Fuel Llc,-83.329613,34.026031,115 Ila Rd,,Athens,GA,30601,4050,CLARKE
Quick Pantry,-83.371246,33.966759,115 North Ave,,Athens,GA,30601,2241,CLARKE
1190 Food Mart,-83.377251,33.979729,1190 Commerce Rd,,Athens,GA,30607,1164,CLARKE
Daily Groceries,-83.397202,33.962639,1190 Prince Ave,,Athens,GA,30606,2769,CLARKE
Harry's 34,-83.334602,33.926041,1195 Cedar Shoals Dr,,Athens,GA,30605,5288,CLARKE
Golden Pantry Food Stores Inc. 1001,-83.386528,33.939075,1205 S Milledge Ave,,Athens,GA,30605,1445,CLARKE
Dollar General 3547,-83.333885,33.925545,1225 Cedar Shoals Dr,,Athens,GA,30605,3509,CLARKE
QuikTrip 819,-83.444092,33.914597,1240 Oconee Connector,,Athens,GA,30606,,CLARKE
Dollar General Store 17447,-83.493942,34.012959,125 Hwy 330,,Athens,GA,30607,,CLARKE
Golden Pantry Food Stores 1005,-83.429428,33.965435,125 Tallassee Rd,,Athens,GA,30606,1609,CLARKE
Golden Pantry Food Stores 1066,-83.388382,33.95528,126 N Milledge Ave,,Athens,GA,30601,3802,CLARKE
DollarTree 10245,-83.347244,33.922058,1265 College Station Rd,,Athens,GA,30605,3615,CLARKE
Target Store T3362,-83.37635,33.957516,127 E Broad St,,Athens,GA,30601,2801,CLARKE
Quick Pantry,-83.326782,34.012005,1285 Highway 29 N,,Athens,GA,30601,1127,CLARKE
Racetrac 2564,-83.357903,33.948009,1321 Oconee St,,Athens,GA,30605,1841,CLARKE
J C FOOD STORE,-83.394577,33.955627,1323 W Hancock Ave,,Athens,GA,30606,2911,CLARKE
Circle K 2723316,-83.383301,33.942886,1333 S Lumpkin St,,Athens,GA,30605,1345,CLARKE
Los Compadres,-83.40097,33.96394,1380 Prince Ave,,Athens,GA,30606,2734,CLARKE
Costa De Jalisco 2,-83.383888,33.96162,140 Barber St,,Athens,GA,30601,2303,CLARKE
Fast Trac,-83.401642,33.964195,1428 Prince Ave,Ste A,Athens,GA,30606,2210,CLARKE
Fast Fare,-83.324211,33.937054,145 Gaines School Rd,,Athens,GA,30605,3117,CLARKE
Sams Foodmart # 1,-83.402267,33.964542,1452 Prince Ave,Ste B,Athens,GA,30606,2200,CLARKE
Flowers Bakery Outlet 143,-83.394394,33.976639,1455 N Chase St,,Athens,GA,30601,1849,CLARKE
